Job_Name,Company_Name,Location,Salary,Description,Skills
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",NA,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Flutter Developer,skilora,"Hyderabad, Telangana",590000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),CnX Player,"Mohali, Punjab",550000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Ahmedabad, Gujarat",570000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Pune, Maharashtra",580000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Software Engineer,Zenoti,"Hyderabad, Telangana",420000,Job Description - Mobile App Developer*.We are looking for a Mobile App Developer with experience with Android and Flutter to design and develop Cross-Platform…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Project Manager,Zenoti,"Gurgaon, Haryana",400000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Shaw Academy,"Hyderabad, Telangana",420000,"Experience building and deploying a moderately complex Flutter app.Translating UI/UX designs into code.Knowledge of location services, maps, and other common…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Mobile developers - Flutter,Zenoti,"New Delhi, Delhi",520000,We are looking for a Flutter developer who is proficient with dart programming language.Your primary focus will be on developing user interface components and…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Flutter Developer,skilora,"Hyderabad, Telangana",560000,Job Description - Mobile App Developer*.We are looking for a Mobile App Developer with experience with Android and Flutter to design and develop Cross-Platform…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Hiring for Hybrid Mobile App Developer,Zenoti,nan,570000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Shaw Academy,"Hyderabad, Telangana",530000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Flutter Developer,Zenoti,"Kochi, Kerala",500000,Ability to think about scalability and reusability while developing flutter widgets.Cryptocurrency Traders are looking for a strong global platform that can…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",480000,An experienced flutter developer who already has developed a mobile application through Flutter.Cyagency Private Limited offer digital firms with advanced…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Hybrid Mobile Developer for a Product Based Company,Imperial HR Solution,"Hyderabad, Telangana",540000,We are looking for a Flutter developer who is proficient with dart programming language.Your primary focus will be on developing user interface components and…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Junior Software Developer,Sumedha Management Consultancy,"Hyderabad, Telangana",530000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
"Laravel Developer, Flutter Developer Required",Zenoti,"Calicut, Kerala",430000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Shaw Academy,"Jaipur, Rajasthan",550000,"Translate designs and wireframes into high quality code..Design, build, maintain high performance, reusable and reliable Java code..","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Hybrid Mobile Developer for a Product Based Company,Shaw Academy,"Surat, Gujarat",510000,"Work with cross functional team including designer, information architects, backed developers to create optimum integration solution.","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Project Manager,Greytrix,"Chennai, Tamil Nadu",440000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Mobile Application Developer (Flutter),Zenoti,"Hyderabad, Telangana",580000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),PSK Technology,"Hyderabad, Telangana",580000, Good understanding of state management in flutter apps. Deep understanding of Flutter UI and different flutter widgets.Should be aware of trade.,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
"iOS/Android/Mobile Developer, Software Developer",Zenoti,"Gurgaon, Haryana",480000,"Conexus is a fast growing ITES company based in Nerul, Navi Mumbai.We are currently seeking a Mobile App Developer to be a part of our amazing team.","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Part time or Freelance Android App Developer,Zenoti,"Hyderabad, Telangana",490000,# Must Have Android Developer /Printer API /Flutter Experience will add an advantage for us.# Salary -Lucrative hike on current.OCR API/OCR SDK.,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Mocioun TechLabs,"Pune, Maharashtra",500000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Android Developer - Noida,Zenoti,"Banjara Hills, Hyderabad, Telangana",560000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Greytrix,"Hyderabad, Telangana",590000,*Roles and responsibilities: Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter * Develop and Manage…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",550000,"Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter.Mobile app design and optimization, able to provide a…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",570000,"Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter.Mobile app design and optimization, able to provide a…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Software Engineer,Shaw Academy,"Hyderabad, Telangana",470000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Imperial HR Solution,"Hyderabad, Telangana",570000,"Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter.Mobile app design and optimization, able to provide a…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Imperial HR Solution,"Hyderabad, Telangana",530000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Mohali, Punjab",480000,"JS, Jquery, AJAZ-Responsive front end frameworks(Eg.Bootstrap), Git, Django(Python, Ionic, react, native, flutter) knowledge.Total work: 3 years (Preferred).","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Conexus,"Hyderabad, Telangana",540000,Job Description - Mobile App Developer*.We are looking for a Mobile App Developer with experience with Android and Flutter to design and develop Cross-Platform…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",420000,"We are looking for a Flutter developer to work on our product Sociocs.Experience of handling location services, notifications, 3rd party integrations in…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",430000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Navi Mumbai, Maharashtra",480000,"4.Working directly with developers and product managers to conceptualize, build, test and realize products.7.Working with the front end developers to build the…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),CoinDCX,"Hyderabad, Telangana",510000,"Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter.Mobile app design and optimization, able to provide a…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Hyderabad, Telangana",410000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Mobile App Development Internship,Conexus,"Hyderabad, Telangana",560000,"Cross-platform mobile app developers who have developed mobile apps with a familiarity of Ionic/Flutter.Mobile app design and optimization, able to provide a…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Rockstar React Native or Flutter Developers,Zenoti,"Hyderabad, Telangana",470000,We are looking for a Junior React.js Developer.Your primary focus will be on developing user interface components and implementing them.,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,"Jaipur, Rajasthan",530000,"At least 2 years of experience as a full-time flutter developer.As a Flutter Developer, you will create multi-platform apps for iOS and Android using Google's…","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Tummo Labs,"Banjara Hills, Hyderabad, Telangana",550000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Hybrid Mobile Developer for a Product Based Company,Zenoti,"Coimbatore, Tamil Nadu",470000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
"Laravel Developer, Flutter Developer Required",Zenoti,"Gurgaon, Haryana",570000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Shaw Academy,"Hyderabad, Telangana",560000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Flutter Developer,Zenoti,nan,560000,Ability to think about scalability and reusability while developing flutter widgets.Cryptocurrency Traders are looking for a strong global platform that can…,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Mobile Application Developer (Android),Expinator Web Technology,nan,540000,"Collaborate with a team of product managers, developers, and quality assurance engineers to release features.Our products are built on Windows .","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Fresher Android/iOS Application Developer,Zenoti,nan,410000,"Translate designs and wireframes into high quality code..Design, build, maintain high performance, reusable and reliable Java code..","Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
Technical Lead (DevOps - AWS),Zenoti,nan,480000,Problem solver with excellent analytical skills.Passionate programmers with expertise in developing applications for the iOS/Android platform.,"Good knowledge of Git,Understanding of Computer Science,software development life cycle,Strong knowledge of different architecture approaches,Experience with GoF patterns,Knowledge of SQL,Fix bugs,Write clean code,Investigate technologies,Follow new trends,Strong knowledge of networking,Experience in programming languages for mobile development Kotlin or Swift,Knowledge of Dart programming language,Understanding of Flutter framework,Experience in Android ,Experience in IOS"
