Job_Name,Company_Name,Location,Salary,Description,Skills
"Enterprise Cloud Architect, Google Cloud",QSSOT Technology,"Bengaluru, Karnataka",740000,"Manage full application stacks from the OS through custom applications using Amazon cloud-based computing environments.Salary: From ₹200,000.00 per year.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Gnanambika Mills, Tamil Nadu",670000,"This architecture relies upon a robust, secure and efficient mechanism to synchronize the asset model definitions between the edge and cloud-based services.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Engineering - Application Dev & Support,SonicWall,nan,750000,Exp: 3 to 5+ years Skills & Responsibilities: Manage the configuration of the build infrastructure (Windows Server) Improve reliability and performance of…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Engineer,GLOBALFOUNDRIES,"Bengaluru, Karnataka",740000,Hands-on experience on Public cloud – AWS / Microsoft Azure / Google cloud.Good knowledge on Cloud computing technologies – IaaS / PaaS / SaaS.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Consulting Engineer – Application Centric Infrastr...,Space Consultants,nan,660000,"Understanding of large scale computing solutions.The Client Software and Solution team tightly integrated with most of the development organizations, including…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Hiring for Pivotal Cloud Foundry,Econz IT solutions,"Bengaluru, Karnataka",680000,Hands-on experience on Public cloud – AWS / Microsoft Azure / Google cloud.Good knowledge on Cloud computing technologies – IaaS / PaaS / SaaS.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lock- Free– JVM– Multi Cluster,Google,"Bengaluru, Karnataka",620000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Python Developer,Citrix,"Bengaluru, Karnataka",650000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Consulting Engineer – Application Centric Infrastr...,Citrix,"Pune, Maharashtra",640000,"In a constantly changing world, we work together with our people, clients and communities to enable them to fulfill their potential to do great things.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lead Tech Support,"JPMorgan Chase Bank, N.A.","Pune, Maharashtra",790000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr. Pre-Silicon Validation Engineer,Honeywell,nan,710000,The GTCHE organization is at the center of Intel’s push into the discrete Graphics SoCs market segment targeting next-generation applications such as High…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Automation Architect (Cloud Java/Python),GLOBALFOUNDRIES,"Bengaluru, Karnataka",780000,"Build a cloud infrastructure that’ll be easy to move to a different cloud service provider.Understand, automate and scale Helpshift cloud infrastructure.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Product Manager – IoT Asset Modeling,McAfee,nan,740000,"A solid business and technical knowledge of IaaS, SaaS, PaaS and cloud computing.HCE provides cloud-based Enterprise Performance Management offerings in a…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Automation Architect (Cloud Java/Python),McAfee,India,640000,Citrix is a cloud company that enables mobile workstyles.The Service Desk Technical Analyst position requires an individual to demonstrate rapid learning…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Backend Developer,CareerXperts,"Bengaluru, Karnataka",640000,"Experience in cloud computing, as well as cloud market and competitive dynamics.Understanding of large scale computing solutions.May have project lead role.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
AWS Solutions Architect,"BreathX Technologies Inc, ( Canary Health Technologies)",nan,630000,"Our solutions use Big Data and advanced Business Intelligence features of SQL Server, AI and Cognitive Services including Azure Machine Learning, the latest…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr. Pre-Silicon Validation Engineer,Citrix,"Bengaluru, Karnataka",670000,"O Cloud computing solutions (AWS, Azure, Google) is a significant plus.Operate as an escalation liaison between the frontline staff supporting the retail…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Development Engineer - Python Scala,MAQ Software,"Bengaluru, Karnataka",760000,"From device to cloud, McAfee provides market-leading cybersecurity solutions for both business and consumers.Software Development Engineer - Python Scala.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Python Developer,Quantsapp Private Limited,"Mumbai, Maharashtra",730000,Adopting industry leading technologies to support best-in-class business capabilities for high performance computing and data storage solutions.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Software Developer C++ & Cloud,Foetron,"Bengaluru, Karnataka",640000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lead Tech Support,McAfee,"Bengaluru, Karnataka",690000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer (DevOps),Siemens AG,"Bengaluru, Karnataka",730000,?Excellent knowledge of cloud computing technologies and current computing trends.?Develop and organize AWS cloud systems.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Partner Success Manager,Johnson Controls,"Bengaluru, Karnataka",740000,Are you excited about being part of an engineering team working with start-ups to ensure success as they move forward with cloud computing?,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Solution Engineer (Presales) - Licence - Middleware (...,Quantsapp Private Limited,"Bengaluru, Karnataka",600000,"This is an exciting opportunity to build the career as simulation software developer.In this role, you will develop and deliver the OpenFOAM solver based…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Automation Architect (Cloud Java/Python),Quantsapp Private Limited,"Bengaluru, Karnataka",720000,Citrix is a cloud company that enables mobile workstyles.The Service Desk Technical Analyst position requires an individual to demonstrate rapid learning…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead","JPMorgan Chase Bank, N.A.","Coimbatore, Tamil Nadu",610000,"Location Mumbai Current Work Experience 13 - 15 years Skills (Mandatory): Strong Knowledge of IT Server Infrastructure installation, maintenance, monitoring…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead",CloudJournee,nan,630000,"At least 5 years' experience with High Performance Computing (HPC) and/or analytics system architectures (Scalar parallel clusters, grid computing, data…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Magnitude Software,nan,790000,Amazon Web Services (AWS) is leading the next paradigm shift in computing and is looking for world class candidates to manage our partnerships with the leading…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Asp.Net Developer,Mphasis,nan,650000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
HPC Technical Sales Specialist,CoreEl Technologies,nan,630000,Are you looking for an exciting and captivating position where you will be a part of the future of the Cloud space?Genuine believer of Cloud Computing!,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Backend Developer,Space Consultants,"Mumbai, Maharashtra",610000,Lead small-medium scale cloud enablement projects as a technical SME.Job Description - Cloud DWH Engineer.The person In this role will be responsible for the…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Mission Sports Pvt Ltd,"Bengaluru, Karnataka",790000,"Job description, low-code style:As the #1 low-code application development platform, OutSystems provides customers with everything they need to build apps…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Manager, IT - Field Support",CoreEl Technologies,"Mumbai, Maharashtra",760000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Hiring for Pivotal Cloud Foundry,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",670000,"Secure, scale, and manage variety of virtual & cloud computing platforms like VMWare, AWS, G Suite and Hyper-V.Ready to do your part in the cyber arms race?","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Mendix R&D - Senior Golang Developer,QSSOT Technology,"Bengaluru, Karnataka",680000,"O Cloud computing solutions (AWS, Azure, Google) is a significant plus.Operate as an escalation liaison between the frontline staff supporting the retail…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
It Sales/ Cloud Computing Sales,Entytle,"Bengaluru, Karnataka",650000,The GTCHE organization is at the center of Intel’s push into the discrete Graphics SoCs market segment targeting next-generation applications such as High…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Development Engineer - Python Scala,Total AISPL,"Bengaluru, Karnataka",620000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lead User Experience Designer,Salesforce,"Bengaluru, Karnataka",740000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Engineering - Application Dev & Support,Citrix,"Bengaluru, Karnataka",610000,"Understanding of large scale computing solutions.The Client Software and Solution team tightly integrated with most of the development organizations, including…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Software Engineer,Space Consultants,"Bengaluru, Karnataka",790000,"Nutanix is a global leader in cloud software and a pioneer in hyper-converged infrastructure solutions, making computing invisible anywhere.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead",Citizengage,nan,710000,Hands-on experience on Public cloud – AWS / Microsoft Azure / Google cloud.Good knowledge on Cloud computing technologies – IaaS / PaaS / SaaS.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Python Developer,OutSystems,nan,650000,The GTCHE organization is at the center of Intel’s push into the discrete Graphics SoCs market segment targeting next-generation applications such as High…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Cloud Support Engineer II - Networks,Microsoft,"Pune, Maharashtra",680000,"Our solutions use Big Data and advanced Business Intelligence features of SQL Server, AI and Cognitive Services including Azure Machine Learning, the latest…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Content Editor,C2S Technologies,"Bengaluru, Karnataka",750000,"Job description, low-code style:As the #1 low-code application development platform, OutSystems provides customers with everything they need to build apps…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lead Tech Support,Econz IT solutions,nan,780000,This role also requires analytical skills and intermediate knowledge of cloud computing concepts to understand project details and be able to develop meaningful…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
AWS Engineer,Space Consultants,"Pune, Maharashtra",630000,Should possess a good knowledge of advanced computing and mathematical processes.Quantsapp is India's first Option Trading Analytics platform on mobile.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Pune, Maharashtra",700000,In Java/Javascript/Python.5.Exp. in developg microservices and deployed to cloud using docker container 6.IoT Field devices/sensor/technology:devices/sensors…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer- Cloud DWH Engineer,Nutanix,Remote,780000,Citrix is a cloud company that enables mobile workstyles.The Service Desk Technical Analyst position requires an individual to demonstrate rapid learning…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,India,730000,"Job description, low-code style:As the #1 low-code application development platform, OutSystems provides customers with everything they need to build apps…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Cloud Devops Engineer,InstaSafe,"Bengaluru, Karnataka",620000,Ensuring repeatable and accurate procurement of End user computing (Desktops & accessories) are maintained.Ellie Mae’s technology solutions enable lenders to…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
AWS Solutions Architect,MAQ Software,"Chennai, Tamil Nadu",790000,Expert level experience in multiple areas of computing technologies is required.A Sr. Cloud Infrastructure engineer who has managed and successfully supported…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Architecture, Data, Analytics Lead",CSG,nan,780000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Member of Technical Staff - Flow(QA Engineer),CloudJournee,Remote,780000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Support Executive,Total AISPL,India,660000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
SDE Senior,McAfee,"Pune, Maharashtra",680000,"Job description, low-code style:As the #1 low-code application development platform, OutSystems provides customers with everything they need to build apps…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lock- Free– JVM– Multi Cluster,Citrix,"Bengaluru, Karnataka",630000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer- Cloud DWH Engineer,Google,nan,630000,Amazon Web Services (AWS) is leading the next paradigm shift in computing and is looking for world class candidates to manage our partnerships with the leading…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Staff Engineer (DevOps),citius tech,"Erode, Tamil Nadu",760000,"+ Experience in Security Services with cloud security experience with in-depth cloud architecture, engineering, operations with one or more virtualization and…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Mphasis,"Gurgaon, Haryana",760000,"A solid business and technical knowledge of IaaS, SaaS, PaaS and cloud computing.HCE provides cloud-based Enterprise Performance Management offerings in a…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Space Consultants,"Bengaluru, Karnataka",730000,"Experience in cloud computing, as well as cloud market and competitive dynamics.Understanding of large scale computing solutions.May have project lead role.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Product Manager Building Object Model,DELL,"Bengaluru, Karnataka",720000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,DELL,India,780000,What do we expect? Handle the day-to-day management of clients’ cloud-based solutions. Diagnose and troubleshoot technical issues Help customers successfully…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
SDET,Talent Zone Consultants,"Gurgaon, Haryana",680000,Expert level experience in multiple areas of computing technologies is required.A Sr. Cloud Infrastructure engineer who has managed and successfully supported…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Lock- Free– JVM– Multi Cluster,Mphasis,"Bengaluru, Karnataka",690000,"Understanding on cloud computing solutions, hosted services, and underlying software infrastructure.Years of exp: 3 to 5 yrs.Typically reports to the Manager.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
"Manager, IT - Field Support",KLA-Tencor,"Bengaluru, Karnataka",600000,Exp: 3 to 5+ years Skills & Responsibilities: Manage the configuration of the build infrastructure (Windows Server) Improve reliability and performance of…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Product Manager Building Object Model,Cisco Systems,"Bengaluru, Karnataka",780000,"CI also offers access to the private and public cloud and enables secure self-service and automation.Core Infrastructure (CI) provides a stable, flexible, and…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Sr.Executive Sales – Windriver,Salesforce,India,750000,What do we expect? Handle the day-to-day management of clients’ cloud-based solutions. Diagnose and troubleshoot technical issues Help customers successfully…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Automation Architect (Cloud Java/Python),Honeywell,"Bengaluru, Karnataka",630000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Customer Engineer for startups,"BreathX Technologies Inc, ( Canary Health Technologies)",nan,620000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
SDET,Space Consultants,"Bengaluru, Karnataka",690000,"Must Have Skills : Pivotal Cloud Foundry Good To Have Skills : Job Requirements : Key Responsibilities: A. Designing, implementing, and maintaining…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,GLOBALFOUNDRIES,"Bengaluru, Karnataka",720000,?Excellent knowledge of cloud computing technologies and current computing trends.?Develop and organize AWS cloud systems.,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Technical Support Executive,OutSystems,"Bengaluru, Karnataka",600000,"Working knowledge of IaaS, SaaS, PaaS and cloud computing.In-depth understanding of cloud software, digital twins, IoT applications, automation applications.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Manager Patent Drafting & Prosecution in Bangalore,Tactive,India,710000,Greetings from Mission Sports Pvt Ltd!!We are looking for Technical Support Executive to monitor and maintainthe computer system and networks within an…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Customer Support Engineer,ICS Consultancy Services,"Bengaluru, Karnataka",600000,"Excellent Technical Expertise in Areas of Electronics, Cloud computing, Blockchain, IOT, AI/ML.Do you have Technical Expertise in Areas of Electronics, Cloud…","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
Senior Python Developer,OutSystems,nan,780000,"From device to cloud, McAfee provides market-leading cybersecurity solutions for both business and consumers.Software Development Engineer - Python Scala.","Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
IT Executive,Space Consultants,"Gnanambika Mills, Tamil Nadu",730000,Experience developing platform/service/applications on AWS or public cloud platforms.We will be closely working with the customers who want to adopt Private…,"Database skills,Programming skills,Linux,DevOpsQuality Assurance,Information security,cloud technologies,multi-cloud environment,integrated, cloud certifications,DevOps,Measurement,analysis,Presentation Sklls, machine Learning"
